step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
212,CASH_OUT,136466.68,0.0,0.0,2160241.83,2296708.51,0
254,CASH_OUT,196808.51,107600.0,0.0,0.0,196808.51,0
133,CASH_OUT,822244.99,0.0,0.0,2348022.42,3170267.41,0
180,TRANSFER,104481.48,0.0,0.0,1477925.75,1582407.23,0
346,CASH_OUT,70672.03,0.0,0.0,446147.3,516819.33,0
203,CASH_OUT,267382.78,0.0,0.0,1039024.12,1306406.91,0
305,CASH_OUT,31181.88,0.0,0.0,550520.47,581702.35,0
156,CASH_OUT,402715.41,32812.0,0.0,1949455.7,2352171.11,0
332,TRANSFER,90834.7,0.0,0.0,218065.07,308899.77,0
349,CASH_OUT,109986.68,4318.0,0.0,333002.11,442988.79,0
401,CASH_OUT,61870.9,44404.0,0.0,4754753.22,4816624.12,0
377,CASH_OUT,302724.42,117.0,0.0,0.0,302724.42,0
235,CASH_OUT,226313.05,11402.0,0.0,281271.19,507584.24,0
43,TRANSFER,13186.75,0.0,0.0,429588.46,931524.65,0
257,CASH_OUT,34614.47,0.0,0.0,182296.21,216910.67,0
210,CASH_OUT,22057.34,4544.0,0.0,713597.15,735654.48,0
304,CASH_OUT,127138.42,0.0,0.0,15029656.54,15156794.96,0
12,CASH_OUT,41443.34,80718.0,39274.66,286365.0,522361.17,0
178,CASH_OUT,158649.27,0.0,0.0,802905.71,961554.99,0
691,CASH_OUT,136191.88,0.0,0.0,566710.54,702902.42,0
42,CASH_OUT,280684.79,50967.0,0.0,31426.74,527430.89,0
225,CASH_OUT,86060.0,49771.0,0.0,116560.93,202620.94,0
398,CASH_OUT,340836.81,0.0,0.0,709973.94,1050810.76,0
131,TRANSFER,1942964.74,229222.01,0.0,4787202.23,6730166.97,0
281,CASH_OUT,7671.55,6164.0,0.0,0.0,7671.55,0
95,CASH_OUT,97027.97,25447.76,0.0,1044846.84,1141874.82,0
249,TRANSFER,509175.42,0.0,0.0,1213677.38,1722852.8,0
163,CASH_OUT,97194.8,0.0,0.0,515743.38,612938.18,0
182,CASH_OUT,477259.87,50977.0,0.0,1295333.3,1772593.17,0
403,CASH_OUT,515617.46,0.0,0.0,18901003.82,19416621.29,0
209,CASH_OUT,63457.18,0.0,0.0,202767.5,266224.69,0
13,CASH_OUT,41045.82,30733.0,0.0,1066272.89,1568700.1,0
142,CASH_OUT,172759.04,8680.0,0.0,0.0,172759.04,0
207,CASH_OUT,121981.7,0.0,0.0,309073.93,431055.63,0
307,CASH_OUT,194413.03,252373.81,57960.78,713246.28,907659.31,0
184,CASH_OUT,68649.5,0.0,0.0,847517.03,916166.53,0
184,CASH_OUT,228902.7,17948.0,0.0,227678.39,456581.09,0
44,CASH_OUT,77942.49,0.0,0.0,1034518.02,1112460.51,0
153,TRANSFER,389983.0,0.0,0.0,2022785.27,2412768.27,0
304,TRANSFER,10000000.0,21272.0,0.0,3713284.04,20458830.53,0
20,CASH_OUT,33501.32,0.0,0.0,695270.64,728771.96,0
225,CASH_OUT,99453.75,0.0,0.0,2281600.62,2381054.36,0
356,CASH_OUT,146035.9,0.0,0.0,166958.82,312994.72,0
309,CASH_OUT,116029.15,0.0,0.0,1899070.82,2015099.97,0
181,CASH_OUT,132876.2,0.0,0.0,229400.83,454721.26,0
397,CASH_OUT,150069.83,51801.0,0.0,0.0,150069.83,0
356,CASH_OUT,217492.85,904.0,0.0,291147.62,508640.47,0
376,CASH_OUT,175383.64,0.0,0.0,1481711.23,1657094.87,0
165,CASH_OUT,136648.14,0.0,0.0,1497184.18,1633832.32,0
250,CASH_OUT,105305.58,92250.0,0.0,0.0,105305.58,0
346,CASH_OUT,345445.77,14532.0,0.0,259536.08,604981.85,0
355,CASH_OUT,337745.82,0.0,0.0,608322.64,946068.46,0
163,CASH_OUT,569949.48,0.0,0.0,1518306.96,2088256.45,0
252,CASH_OUT,21357.39,0.0,0.0,901750.71,923108.1,0
20,CASH_OUT,373773.65,0.0,0.0,2734150.31,3107923.96,0
258,TRANSFER,155625.86,65585.0,0.0,2833309.9,2988935.76,0
369,TRANSFER,113481.43,0.0,0.0,494015.22,607496.65,0
540,CASH_OUT,158636.85,61032.0,0.0,1989647.89,2148284.74,0
45,CASH_OUT,40603.09,0.0,0.0,108540.78,149143.87,0
134,CASH_OUT,368700.73,0.0,0.0,4670968.65,5039669.37,0
24,TRANSFER,43911.08,0.0,0.0,46467.16,90378.24,0
140,CASH_OUT,452456.15,0.0,0.0,4080686.37,4533142.52,0
211,CASH_OUT,187313.56,10271.0,0.0,0.0,187313.56,0
405,CASH_OUT,129175.45,0.0,0.0,615250.83,744426.28,0
281,CASH_OUT,164860.33,0.0,0.0,800899.73,965760.06,0
370,CASH_OUT,523260.06,0.0,0.0,1014069.57,2119781.4,0
347,CASH_OUT,480.5,0.0,0.0,149646.54,150127.04,0
232,CASH_OUT,57922.6,0.0,0.0,446296.9,504219.51,0
353,CASH_OUT,527723.21,60286.0,0.0,0.0,527723.21,0
183,CASH_OUT,80869.87,41798.0,0.0,479318.45,383762.67,0
306,CASH_OUT,113666.92,0.0,0.0,15202786.52,15316453.44,0
251,TRANSFER,79834.04,158506.0,78671.96,0.0,79834.04,0
397,CASH_OUT,270262.15,0.0,0.0,650710.91,920973.06,0
211,CASH_OUT,143653.73,0.0,0.0,5869312.86,6012966.59,0
44,CASH_OUT,161223.96,0.0,0.0,286686.1,447910.06,0
185,CASH_OUT,96066.92,3898.0,0.0,1419480.9,1515547.82,0
492,CASH_OUT,207111.54,40407.0,0.0,2559112.38,2766223.92,0
371,CASH_OUT,316740.0,15725.0,0.0,14333.22,331073.21,0
269,TRANSFER,48412.47,48412.47,0.0,0.0,0.0,1
347,CASH_OUT,215560.24,0.0,0.0,812286.09,1027846.33,0
279,TRANSFER,315273.17,46335.0,0.0,219134.44,534407.62,0
303,CASH_OUT,173119.51,0.0,0.0,1323072.92,1496192.43,0
352,TRANSFER,1339134.75,50012.0,0.0,48805.0,239618.75,0
203,CASH_OUT,366932.98,30554.0,0.0,38943.0,361956.46,0
253,TRANSFER,685511.15,0.0,0.0,1814264.68,2499775.83,0
12,CASH_OUT,100889.61,11420.0,0.0,5697335.59,5752164.19,0
304,CASH_OUT,84591.42,0.0,0.0,550833.55,635424.98,0
328,TRANSFER,478822.45,0.0,0.0,1287686.28,1935894.41,0
180,CASH_OUT,306909.13,0.0,0.0,1434037.77,1740946.9,0
371,CASH_OUT,201903.61,36112.0,0.0,22782552.13,22984455.74,0
351,CASH_OUT,59361.48,16207.0,0.0,242470.82,301832.31,0
305,TRANSFER,10000000.0,160441.0,0.0,0.0,16287909.89,0
48,CASH_OUT,131347.7,0.0,0.0,3050116.58,3181464.28,0
403,TRANSFER,643670.71,31997.0,0.0,0.0,643670.71,0
188,CASH_OUT,15535.51,0.0,0.0,1900904.38,1916439.89,0
16,CASH_OUT,153819.23,0.0,0.0,502284.12,1007611.52,0
348,CASH_OUT,383369.94,585.0,0.0,111360.6,494730.54,0
263,CASH_OUT,47810.04,0.0,0.0,68257.4,116067.44,0
233,CASH_OUT,82912.74,0.0,0.0,4166316.15,4249228.89,0
256,CASH_OUT,32456.36,0.0,0.0,1625675.15,1658131.51,0
230,CASH_OUT,53073.86,0.0,0.0,3195102.09,3248175.95,0
396,CASH_OUT,201030.07,10500.0,0.0,7697357.11,7898387.19,0
11,CASH_OUT,19091.47,0.0,0.0,383374.8,402466.27,0
43,CASH_OUT,285472.49,21165.0,0.0,81765.16,367237.65,0
284,CASH_OUT,42387.62,0.0,0.0,8246350.87,8288738.49,0
137,CASH_OUT,140211.15,111430.03,0.0,775729.94,915941.08,0
403,CASH_OUT,280911.6,21048.0,0.0,677270.06,958181.65,0
227,CASH_OUT,91581.91,0.0,0.0,131951.96,223533.86,0
187,CASH_OUT,56717.76,19989.0,0.0,205320.7,262038.45,0
302,CASH_OUT,117763.35,0.0,0.0,403373.23,521136.58,0
163,CASH_OUT,491605.13,1359.0,0.0,75000.23,566605.36,0
181,CASH_OUT,103140.18,25098.0,0.0,93446.97,196587.15,0
203,CASH_OUT,165829.98,0.0,0.0,1606238.48,1772068.46,0
403,TRANSFER,317820.54,0.0,0.0,341214.68,659035.22,0
394,TRANSFER,2321977.67,68108.0,0.0,0.0,2321977.67,0
382,CASH_OUT,70495.34,0.0,0.0,4180037.75,4250533.09,0
400,TRANSFER,85748.33,0.0,0.0,1782123.82,1867872.14,0
36,CASH_OUT,251469.54,31591.0,0.0,0.0,678322.23,0
18,CASH_OUT,163625.8,26060.0,0.0,38547.13,202172.93,0
232,TRANSFER,498079.22,74398.0,0.0,0.0,498079.22,0
156,CASH_OUT,775670.73,12189.0,0.0,2689526.04,3465196.77,0
96,CASH_OUT,737839.83,0.0,0.0,2883254.7,3621094.53,0
209,CASH_OUT,158084.16,153959.8,0.0,4035547.38,4193631.54,0
371,TRANSFER,869055.39,0.0,0.0,3467849.08,4336904.47,0
228,CASH_OUT,192272.85,0.0,0.0,666840.22,859113.07,0
353,CASH_OUT,197281.93,73573.0,0.0,3132506.9,3329788.83,0
297,CASH_OUT,141217.29,0.0,0.0,362633.61,503850.89,0
203,TRANSFER,90076.59,0.0,0.0,136337.98,226414.56,0
394,CASH_OUT,71081.02,55650.0,0.0,219311.76,290392.78,0
374,TRANSFER,1626361.78,0.0,0.0,2381721.24,4008083.02,0
372,TRANSFER,2441454.85,0.0,0.0,2609356.55,5050811.39,0
227,CASH_OUT,287198.13,0.0,0.0,413155.66,700353.79,0
186,CASH_OUT,15048.67,0.0,0.0,763003.86,778052.52,0
209,TRANSFER,1627166.42,0.0,0.0,2147851.97,3775018.39,0
375,CASH_OUT,7456.61,13.0,0.0,0.0,7456.61,0
355,CASH_OUT,89026.6,49802.0,0.0,22691.6,111718.2,0
282,CASH_OUT,140218.68,0.0,0.0,322688.17,462906.85,0
250,TRANSFER,1977102.15,101817.0,0.0,1593112.94,3570215.09,0
211,CASH_OUT,302921.69,34591.0,0.0,0.0,302921.69,0
205,TRANSFER,577619.46,41264.0,0.0,6524331.85,7101951.31,0
397,CASH_OUT,53550.93,13172.0,0.0,2869708.09,2923259.02,0
301,TRANSFER,1507544.63,996.0,0.0,14359.24,1521903.86,0
276,CASH_OUT,98061.97,39547.0,0.0,0.0,98061.97,0
45,CASH_OUT,207163.65,0.0,0.0,210052.99,417216.64,0
155,CASH_OUT,37460.97,27379.0,0.0,21220.23,58681.2,0
19,CASH_OUT,128522.45,0.0,0.0,597552.19,726074.64,0
274,TRANSFER,300212.02,5088.0,0.0,76032.61,376244.63,0
161,CASH_OUT,312405.15,62088.0,0.0,616420.74,928825.88,0
137,TRANSFER,1023729.46,72778.0,0.0,1343132.97,2366862.43,0
351,TRANSFER,2001231.65,49946.0,0.0,0.0,2001231.65,0
305,CASH_OUT,234520.72,33233.0,0.0,186051.44,420572.16,0
214,CASH_OUT,111871.6,0.0,0.0,366725.57,478597.16,0
304,TRANSFER,8729277.14,0.0,0.0,20000000.0,28914025.56,0
229,CASH_OUT,281404.45,14601.0,0.0,1548004.01,1829408.45,0
15,TRANSFER,68587.12,10274.0,0.0,693445.26,540311.74,0
181,CASH_OUT,376051.05,0.0,0.0,1817656.04,2193707.09,0
136,CASH_OUT,80395.5,0.0,0.0,4263717.28,4344112.78,0
381,CASH_OUT,234855.86,0.0,0.0,544498.45,779354.31,0
257,TRANSFER,531777.61,200.0,0.0,689356.09,1221133.7,0
134,TRANSFER,864601.89,111350.44,0.0,1905533.15,2770135.04,0
155,CASH_OUT,211203.23,358515.0,147311.77,2409059.15,2620262.39,0
347,CASH_OUT,186763.22,10613.0,0.0,0.0,186763.22,0
324,CASH_OUT,418271.21,0.0,0.0,7041939.23,7460210.44,0
252,TRANSFER,729641.89,0.0,0.0,1144538.03,2348922.78,0
374,CASH_OUT,191336.29,0.0,0.0,371233.24,562569.54,0
299,CASH_OUT,576179.81,2441.0,0.0,0.0,576179.81,0
7,CASH_OUT,239972.3,0.0,0.0,4050656.56,7488671.79,0
286,CASH_OUT,103299.9,0.0,0.0,129487.25,232787.15,0
325,CASH_OUT,52271.34,0.0,0.0,2914904.31,2967175.65,0
282,CASH_OUT,64135.69,1603.0,0.0,456406.96,520542.65,0
378,CASH_OUT,446252.24,0.0,0.0,640872.05,1087124.29,0
329,CASH_OUT,127309.82,0.0,0.0,1771975.04,1899284.86,0
250,CASH_OUT,58634.22,9929.0,0.0,731529.65,790163.87,0
153,CASH_OUT,127542.38,20829.0,0.0,519664.96,647207.34,0
215,CASH_OUT,177218.23,0.0,0.0,244388.88,421607.12,0
355,CASH_OUT,248863.99,5142.0,0.0,0.0,248863.99,0
203,CASH_OUT,218643.94,265550.0,46906.06,30168.59,248812.54,0
160,TRANSFER,127465.52,0.0,0.0,189222.13,316687.65,0
449,CASH_OUT,377847.58,143.0,0.0,2605856.05,2983703.63,0
393,CASH_OUT,210735.89,1034672.5,823936.61,0.0,210735.89,0
138,CASH_OUT,83559.98,0.0,0.0,119801.0,285332.14,0
156,CASH_OUT,96643.98,0.0,0.0,627520.4,644530.47,0
130,CASH_OUT,143073.17,0.0,0.0,1619112.44,1762185.61,0
259,CASH_OUT,222300.43,31091.0,0.0,2163630.28,2385930.71,0
328,CASH_OUT,378529.12,48867.0,0.0,0.0,378529.12,0
304,CASH_OUT,180555.17,201590.0,21034.83,12096.93,192652.1,0
17,CASH_OUT,501900.39,0.0,0.0,3099986.33,3607605.25,0
285,CASH_OUT,192614.86,0.0,0.0,289181.23,481796.08,0
19,CASH_OUT,148529.93,0.0,0.0,798850.17,947380.1,0
360,TRANSFER,389847.66,62261.0,0.0,0.0,389847.66,0
44,CASH_OUT,226572.22,81382.0,0.0,1365513.33,1592085.55,0
186,CASH_OUT,23240.2,0.0,0.0,429680.41,452920.61,0
329,CASH_OUT,38822.89,0.0,0.0,1279419.15,1318242.05,0
301,CASH_OUT,246536.18,80061.0,0.0,3169408.06,3415944.24,0
249,CASH_OUT,189553.84,261.0,0.0,0.0,189553.84,0
302,CASH_OUT,78941.95,91772.0,12830.05,0.0,78941.95,0
9,TRANSFER,536862.06,641.0,0.0,20364.0,557226.06,0
231,CASH_OUT,263229.35,19256.0,0.0,5367661.11,5630890.46,0
356,CASH_OUT,194452.45,23715.0,0.0,2996913.81,3191366.26,0
43,CASH_OUT,63655.71,0.0,0.0,168105.45,214247.13,0
258,CASH_OUT,398391.07,147.0,0.0,0.0,398391.07,0
204,CASH_OUT,630292.82,0.0,0.0,790794.88,1421087.7,0
352,CASH_OUT,110049.17,0.0,0.0,7654112.0,7764161.18,0
179,CASH_OUT,139384.76,0.0,0.0,143018.77,282403.53,0
188,CASH_OUT,86781.47,0.0,0.0,1110213.21,1196994.68,0
158,CASH_OUT,413422.94,0.0,0.0,432348.08,845771.01,0
402,CASH_OUT,113916.59,0.0,0.0,464312.67,578229.26,0
306,TRANSFER,7654608.06,0.0,0.0,13113682.04,20768290.1,0
229,CASH_OUT,154004.64,0.0,0.0,205810.42,359815.07,0
166,TRANSFER,107726.26,332.0,0.0,886985.84,994712.1,0
371,CASH_OUT,131457.51,0.0,0.0,933086.03,1064543.55,0
226,TRANSFER,5943115.7,19908.0,0.0,881653.82,6824769.52,0
284,CASH_OUT,228712.13,50292.5,0.0,3915816.86,4144528.99,0
544,TRANSFER,642162.52,30836.0,0.0,1171995.89,1814158.42,0
185,CASH_OUT,12290.03,701972.0,689681.97,2334239.98,2346530.01,0
260,CASH_OUT,91759.96,110.0,0.0,1251093.7,1434723.23,0
45,CASH_OUT,74666.02,0.0,0.0,349263.68,423929.7,0
37,CASH_OUT,149198.66,30601.0,0.0,11319977.05,11469175.71,0
210,CASH_OUT,114806.33,0.0,0.0,437215.48,552021.81,0
208,CASH_OUT,152148.89,0.0,0.0,175473.3,327622.19,0
259,CASH_OUT,87477.97,6402.0,0.0,15788.0,103265.97,0
205,CASH_OUT,112803.65,0.0,0.0,139927.97,252731.62,0
226,CASH_OUT,199137.66,1433.0,0.0,731388.72,930526.38,0
380,CASH_OUT,248315.12,6258.0,0.0,0.0,248315.12,0
182,CASH_OUT,34111.21,396970.67,362859.46,297873.66,331984.87,0
281,CASH_OUT,203705.72,9114.0,0.0,0.0,203705.72,0
144,TRANSFER,181812.69,31786.0,0.0,151798.04,333610.73,0
134,TRANSFER,707938.14,321524.45,0.0,1289241.65,1961155.92,0
303,TRANSFER,4060320.47,0.0,0.0,5631461.4,9691781.87,0
354,CASH_OUT,220138.69,25682.0,0.0,5984531.94,6204670.64,0
331,CASH_OUT,82585.24,0.0,0.0,1575118.86,1657704.1,0
207,CASH_OUT,285956.83,0.0,0.0,529922.05,815878.88,0
567,CASH_OUT,362350.19,697.0,0.0,243843.46,606193.65,0
399,CASH_OUT,345943.78,27.0,0.0,0.0,345943.78,0
259,CASH_OUT,98673.24,259942.0,161268.76,455044.04,553717.28,0
330,CASH_OUT,156450.6,1234.0,0.0,5717.26,162167.87,0
165,TRANSFER,781412.02,0.0,0.0,1736807.94,2518219.96,0
37,TRANSFER,1004543.17,20648.0,0.0,21940.58,1026483.75,0
135,CASH_OUT,162193.01,0.0,0.0,2047079.5,2209272.51,0
253,TRANSFER,432136.18,0.0,0.0,1550545.61,1982681.79,0
34,TRANSFER,319465.72,0.0,0.0,984833.36,1304299.08,0
277,CASH_OUT,149538.33,49718.0,0.0,246011.01,395549.33,0
300,CASH_OUT,120678.11,17000.0,0.0,2032045.37,2152723.48,0
157,CASH_OUT,368748.0,0.0,0.0,973728.4,1355511.58,0
33,CASH_OUT,149154.53,99396.0,0.0,0.0,149154.53,0
469,CASH_OUT,177512.04,9407.0,0.0,97048.26,274560.3,0
208,CASH_OUT,184584.27,0.0,0.0,335079.13,519663.41,0
119,CASH_OUT,383005.31,0.0,0.0,563457.39,946462.7,0
355,CASH_OUT,171523.65,0.0,0.0,1905411.35,2262922.27,0
36,CASH_OUT,91091.59,0.0,0.0,380675.7,471767.29,0
356,CASH_OUT,105103.04,0.0,0.0,113612.38,218715.42,0
372,CASH_OUT,66498.99,25340.0,0.0,3023086.1,3089585.09,0
355,CASH_OUT,253632.61,49642.0,0.0,0.0,253632.61,0
211,CASH_OUT,27655.7,681.0,0.0,247818.54,275474.24,0
370,CASH_OUT,6969.52,20430.0,13460.48,17625553.87,17632523.39,0
232,CASH_OUT,71756.0,61470.0,0.0,0.0,71756.0,0
253,CASH_OUT,223345.84,1069.0,0.0,142775.1,366120.93,0
16,CASH_OUT,175773.57,0.0,0.0,981753.38,1049999.23,0
235,CASH_OUT,7334.81,294.0,0.0,53213.51,60548.32,0
373,CASH_OUT,296806.8,202904.79,0.0,533894.93,830701.73,0
299,CASH_OUT,292191.14,85100.0,0.0,1934857.47,2227048.6,0
263,CASH_OUT,49886.31,0.0,0.0,57198.22,107084.53,0
210,CASH_OUT,38037.32,0.0,0.0,42774.69,80812.01,0
134,TRANSFER,1405255.16,34939.0,0.0,471644.67,1876899.83,0
255,CASH_OUT,125116.34,912.0,0.0,312134.02,437250.36,0
133,CASH_OUT,167019.85,0.0,0.0,567756.46,734776.31,0
353,CASH_OUT,185750.1,3074.0,0.0,1136257.72,1322007.82,0
352,CASH_OUT,183027.08,0.0,0.0,1400464.95,1583492.03,0
308,CASH_OUT,601.93,313991.0,313389.07,875442.99,876044.92,0
228,CASH_OUT,437424.69,6918.0,0.0,0.0,437424.69,0
154,TRANSFER,282301.45,0.0,0.0,457537.87,739839.31,0
255,CASH_OUT,291312.26,0.0,0.0,301512.11,592824.37,0
399,CASH_OUT,143654.88,49763.0,0.0,209745.17,353400.05,0
227,CASH_OUT,71928.84,40004.0,0.0,1405818.68,1477747.52,0
258,CASH_OUT,16869.02,678015.0,661145.98,1523782.53,1540651.55,0
38,CASH_OUT,43734.6,0.0,0.0,703679.72,747414.33,0
226,CASH_OUT,39712.4,25164.0,0.0,0.0,39712.4,0
9,CASH_OUT,91689.12,0.0,0.0,387195.32,773779.83,0
280,TRANSFER,1330547.9,31021.0,0.0,428629.05,1928618.97,0
374,CASH_OUT,71494.37,12233.0,0.0,26117.78,97612.16,0
274,CASH_OUT,138113.72,0.0,0.0,3637563.25,3775676.96,0
261,CASH_OUT,144840.83,30689.0,0.0,25107.72,169948.55,0
597,TRANSFER,17452.76,83726.24,66273.48,197189.0,214641.75,0
374,TRANSFER,42888.28,0.0,0.0,383174.3,426062.57,0
18,CASH_OUT,150613.95,214568.83,63954.88,0.0,150613.95,0
255,CASH_OUT,118580.2,319530.0,200949.8,3650824.62,3769404.82,0
192,CASH_OUT,111837.5,0.0,0.0,2310364.1,2422201.6,0
161,CASH_OUT,337625.08,867852.0,530226.92,634617.69,972242.77,0
379,CASH_OUT,206731.5,0.0,0.0,333283.55,540015.06,0
331,CASH_OUT,400855.63,0.0,0.0,639128.76,1039984.39,0
276,CASH_OUT,202941.43,20974.0,0.0,5070704.24,5273645.67,0
352,CASH_OUT,298302.98,41483.0,0.0,21412.71,319715.69,0
259,CASH_OUT,334648.84,10440.0,0.0,122766.39,457415.23,0
305,CASH_OUT,213842.4,11325.0,0.0,0.0,254121.66,0
373,TRANSFER,997846.52,0.0,0.0,2748103.16,3745949.68,0
302,CASH_OUT,60265.11,107695.0,47429.89,3331101.28,3391366.39,0
206,CASH_OUT,308507.41,233017.0,0.0,99370.66,407878.07,0
205,CASH_OUT,341313.63,21308.0,0.0,698853.77,1040167.39,0
350,CASH_OUT,179488.62,5010.0,0.0,0.0,179488.62,0
257,CASH_OUT,28948.79,360.0,0.0,52445.33,81394.12,0
347,CASH_OUT,101603.04,21872.0,0.0,0.0,101603.04,0
129,CASH_OUT,177745.52,0.0,0.0,1001240.36,1178985.88,0
177,CASH_OUT,74555.5,0.0,0.0,1309989.06,1384544.56,0
374,CASH_OUT,362794.08,20040.0,0.0,4587590.56,4950384.64,0
396,CASH_OUT,530299.81,0.0,0.0,1437127.12,1967426.93,0
595,CASH_OUT,114239.99,10847.0,0.0,0.0,114239.99,0
538,TRANSFER,5505360.12,23531.0,0.0,0.0,5505360.12,0
188,CASH_OUT,16589.06,58697.0,42107.94,19803.0,190889.8,0
586,TRANSFER,184436.26,0.0,0.0,1477365.78,1661802.04,0
187,CASH_OUT,121935.0,15763.0,0.0,0.0,121935.0,0
41,CASH_OUT,142504.8,0.0,0.0,4328548.54,4471053.34,0
520,CASH_OUT,179043.7,0.0,0.0,446208.94,625252.63,0
187,CASH_OUT,106814.22,27832.0,0.0,988895.74,740946.31,0
12,CASH_OUT,110129.82,0.0,0.0,145502.79,255632.61,0
300,CASH_OUT,160356.66,831.0,0.0,8077324.05,8237680.71,0
522,CASH_OUT,27284.2,10252.0,0.0,0.0,27284.2,0
380,CASH_OUT,42016.78,959945.0,917928.22,0.0,42016.78,0
202,CASH_OUT,150362.43,0.0,0.0,165389.43,315751.86,0
574,TRANSFER,203454.59,0.0,0.0,4881715.6,5085170.19,0
397,CASH_OUT,221476.7,11851.0,0.0,4272220.49,4493697.19,0
259,CASH_OUT,110750.66,21465.0,0.0,0.0,110750.66,0
240,TRANSFER,8246.25,206652.0,198405.75,451276.2,459522.45,0
18,TRANSFER,206163.59,0.0,0.0,6547576.0,6753739.6,0
518,CASH_OUT,138799.65,49924.0,0.0,0.0,138799.65,0
518,TRANSFER,560480.05,0.0,0.0,20155621.47,20716101.52,0
404,CASH_OUT,73800.69,28833.0,0.0,213726.29,287526.98,0
691,TRANSFER,850208.26,0.0,0.0,9328247.22,10178455.48,0
17,CASH_OUT,319239.81,0.0,0.0,407625.33,726865.14,0
186,CASH_OUT,187910.03,63691.0,0.0,2458284.44,2646194.47,0
254,CASH_OUT,11525.47,13831.0,2305.53,57072.88,68598.35,0
373,CASH_OUT,165843.12,24191.0,0.0,1406141.71,1571984.83,0
160,TRANSFER,55236.28,14129.79,0.0,2762812.29,2818048.57,0
13,CASH_OUT,131770.34,0.0,0.0,182164.85,996500.14,0
309,TRANSFER,413213.81,66748.0,0.0,0.0,413213.81,0
140,CASH_OUT,87249.82,0.0,0.0,5075536.28,5162786.1,0
379,CASH_OUT,132796.94,142656.53,9859.59,697057.76,829854.71,0
10,CASH_OUT,331580.78,103604.0,0.0,91367.88,422948.65,0
469,TRANSFER,127702.71,0.0,0.0,1765759.57,1893462.28,0
162,CASH_OUT,147459.56,1100.0,0.0,193471.32,340930.88,0
308,CASH_OUT,148442.25,50320.0,0.0,354027.25,502469.49,0
374,TRANSFER,787023.18,214423.0,0.0,1757926.6,2544949.78,0
715,CASH_OUT,262073.2,14817.0,0.0,3447.38,265520.58,0
305,CASH_OUT,346745.91,6060.0,0.0,1198.9,347944.81,0
44,CASH_OUT,452671.21,0.0,0.0,794797.28,1247468.49,0
300,CASH_OUT,55923.49,0.0,0.0,107515.73,163439.21,0
353,CASH_OUT,259303.65,22479.0,0.0,6849394.73,7108698.38,0
139,CASH_OUT,39940.6,101346.0,61405.4,0.0,39940.6,0
20,CASH_OUT,504434.74,0.0,0.0,1655315.23,2159749.97,0
251,CASH_OUT,31124.56,21250.0,0.0,0.0,31124.56,0
259,CASH_OUT,195024.26,0.0,0.0,983484.24,1178508.5,0
161,CASH_OUT,105455.19,0.0,0.0,4195283.67,4300738.85,0
299,CASH_OUT,151292.41,5528.0,0.0,394464.72,545757.14,0
214,CASH_OUT,217351.44,14894.0,0.0,0.0,217351.44,0
585,CASH_OUT,45856.8,244.0,0.0,0.0,45856.8,0
234,CASH_OUT,66058.56,0.0,0.0,18351310.09,18417368.65,0
141,CASH_OUT,195382.71,998.0,0.0,1566322.17,1761704.89,0
158,CASH_OUT,504112.98,277550.52,0.0,1763423.23,2526571.82,0
235,TRANSFER,419019.81,0.0,0.0,20698443.23,21117463.04,0
11,TRANSFER,453070.75,0.0,0.0,1448914.5,1901985.25,0
356,CASH_OUT,325899.23,0.0,0.0,1604775.3,1930674.53,0
136,TRANSFER,327343.5,11481.0,0.0,0.0,327343.5,0
306,TRANSFER,1394045.28,0.0,0.0,4341546.9,5735592.18,0
136,CASH_OUT,230062.91,433443.21,203380.3,1380383.25,2931957.53,0
308,CASH_OUT,684097.55,0.0,0.0,2174731.16,2658439.5,0
279,CASH_OUT,127541.82,0.0,0.0,289871.3,417413.12,0
138,TRANSFER,617715.22,0.0,0.0,2303602.84,2921318.06,0
326,CASH_OUT,117107.05,50551.0,0.0,1171565.8,1288672.84,0
226,CASH_OUT,243910.97,1162.0,0.0,0.0,243910.97,0
160,CASH_OUT,487674.86,0.0,0.0,541835.11,1029509.97,0
281,TRANSFER,317675.72,315227.85,0.0,908839.97,1226515.69,0
134,TRANSFER,143040.33,4898.56,0.0,189014.07,332054.4,0
131,CASH_OUT,264704.99,21269.0,0.0,106247.65,88228.55,0
256,CASH_OUT,311031.76,80801.0,0.0,0.0,311031.76,0
18,CASH_OUT,402186.71,0.0,0.0,4092943.96,4860653.72,0
348,TRANSFER,7186538.41,133982.0,0.0,176597.23,7363135.63,0
278,CASH_OUT,505803.79,0.0,0.0,1877166.11,2382969.91,0
300,CASH_OUT,845.86,6211.0,5365.14,291744.4,292590.26,0
34,CASH_OUT,270562.72,50324.0,0.0,0.0,501241.42,0
394,CASH_OUT,277519.86,0.0,0.0,9140949.92,9418469.78,0
331,CASH_OUT,266951.34,0.0,0.0,1473362.06,1740313.4,0
237,CASH_OUT,122588.15,67918.0,0.0,0.0,122588.15,0
139,CASH_OUT,98173.78,508748.0,410574.22,368446.78,466620.56,0
211,CASH_OUT,179040.99,190.0,0.0,0.0,179040.99,0
203,CASH_OUT,76290.42,41686.0,0.0,528533.95,880026.03,0
160,TRANSFER,441012.77,0.0,0.0,1238788.79,1679801.56,0
329,CASH_OUT,390691.95,0.0,0.0,2767511.4,3158203.35,0
